flight_id,airline,flight_type,planned_departure,real_departure,planned_arrival,real_arrival,origin_airport,origin_city,origin_state,origin_country,destination_airport,destination_city,destination_state,destination_country,price
AR005004,AEROLINEAS ARGENTINAS,National,2024-01-03T18:35:00Z,2024-01-03T18:35:00Z,2024-01-03T20:35:00Z,2024-01-03T20:35:00Z,Malargue,Malargue,M,Argentina,San Rafael,San Rafael,M,Argentina,02754576+
AR005005,AEROLINEAS ARGENTINAS,National,2023-12-12T05:15:00Z,2023-12-12T05:15:00Z,2023-12-12T07:15:00Z,2023-12-12T07:15:00Z,Iguazu,Puerto Iguazu,N,Argentina,General Pico,General Pico,L,Argentina,00360115+
AR005006,AEROLINEAS ARGENTINAS,National,2024-01-03T08:35:00Z,2024-01-03T08:35:00Z,2024-01-03T10:35:00Z,2024-01-03T10:35:00Z,San Fernando,San Fernando,B,Argentina,Mendoza,Mendoza,M,Argentina,03082729+
AR005007,AEROLINEAS ARGENTINAS,National,2023-12-30T22:45:00Z,2023-12-30T22:45:00Z,2023-12-31T00:45:00Z,2023-12-31T00:45:00Z,Viedma,Viedma,R,Argentina,General Pico,General Pico,L,Argentina,04112958+
AR005008,AEROLINEAS ARGENTINAS,National,2023-12-26T21:45:00Z,2023-12-26T21:45:00Z,2023-12-26T23:45:00Z,2023-12-26T23:45:00Z,Esquel,Esquel,U,Argentina,Tucuman,San Miguel de Tucuman,T,Argentina,04073833+
AR005009,AEROLINEAS ARGENTINAS,National,2023-12-31T08:00:00Z,2023-12-31T08:00:00Z,2023-12-31T10:00:00Z,2023-12-31T10:00:00Z,Posadas,Posadas,N,Argentina,San Fernando,San Fernando,B,Argentina,02604349+
AR005010,AEROLINEAS ARGENTINAS,National,2023-12-25T19:40:00Z,2023-12-25T19:40:00Z,2023-12-25T21:40:00Z,2023-12-25T21:40:00Z,Rio Cuarto,Rio Cuarto,X,Argentina,San Luis,San Luis,D,Argentina,00276843+
AR005011,AEROLINEAS ARGENTINAS,National,2023-12-27T23:45:00Z,2023-12-27T23:45:00Z,2023-12-28T01:45:00Z,2023-12-28T01:45:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,Parana,Parana,E,Argentina,04300182+
AR005012,AEROLINEAS ARGENTINAS,National,2023-12-28T09:05:00Z,2023-12-28T09:05:00Z,2023-12-28T11:05:00Z,2023-12-28T11:05:00Z,Iguazu,Puerto Iguazu,N,Argentina,Santa Rosa,Santa Rosa,L,Argentina,03890553+
AR005013,AEROLINEAS ARGENTINAS,National,2023-12-16T19:05:00Z,2023-12-16T19:05:00Z,2023-12-16T21:05:00Z,2023-12-16T21:05:00Z,Viedma,Viedma,R,Argentina,San Juan,San Juan,J,Argentina,02873356+
AR005014,AEROLINEAS ARGENTINAS,National,2023-12-12T05:45:00Z,2023-12-12T05:45:00Z,2023-12-12T07:45:00Z,2023-12-12T07:45:00Z,Mar del Plata,Mar del Plata,B,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,03210315+
AR005015,AEROLINEAS ARGENTINAS,National,2024-01-04T01:30:00Z,2024-01-04T01:30:00Z,2024-01-04T03:30:00Z,2024-01-04T03:30:00Z,Formosa,Formosa,P,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,02864068+
AR005016,AEROLINEAS ARGENTINAS,National,2023-12-18T12:00:00Z,2023-12-18T12:00:00Z,2023-12-18T14:00:00Z,2023-12-18T14:00:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,Mar del Plata,Mar del Plata,B,Argentina,02757065+
AR005017,AEROLINEAS ARGENTINAS,National,2023-12-18T06:35:00Z,2023-12-18T06:35:00Z,2023-12-18T08:35:00Z,2023-12-18T08:35:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,Viedma,Viedma,R,Argentina,03428125+
AR005018,AEROLINEAS ARGENTINAS,National,2023-12-06T23:45:00Z,2023-12-06T23:45:00Z,2023-12-07T01:45:00Z,2023-12-07T01:45:00Z,Puerto Madryn,Puerto Madryn,U,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,03449471+
AR005019,AEROLINEAS ARGENTINAS,National,2023-12-15T23:25:00Z,2023-12-15T23:25:00Z,2023-12-16T01:25:00Z,2023-12-16T01:25:00Z,Cordoba,Cordoba,X,Argentina,Mendoza,Mendoza,M,Argentina,03692895+
AR005020,AEROLINEAS ARGENTINAS,National,2023-12-16T12:15:00Z,2023-12-16T12:15:00Z,2023-12-16T14:15:00Z,2023-12-16T14:15:00Z,Parana,Parana,E,Argentina,Cordoba,Cordoba,X,Argentina,03820432+
AR005021,AEROLINEAS ARGENTINAS,National,2024-01-02T05:55:00Z,2024-01-02T05:55:00Z,2024-01-02T07:55:00Z,2024-01-02T07:55:00Z,San Juan,San Juan,J,Argentina,General Pico,General Pico,L,Argentina,03383469+
AR005022,AEROLINEAS ARGENTINAS,National,2023-12-24T02:10:00Z,2023-12-24T02:10:00Z,2023-12-24T04:10:00Z,2023-12-24T04:10:00Z,Parana,Parana,E,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,04395203+
AR005023,AEROLINEAS ARGENTINAS,National,2024-01-03T23:25:00Z,2024-01-03T23:25:00Z,2024-01-04T01:25:00Z,2024-01-04T01:25:00Z,El Palomar,Buenos Aires,B,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,03635314+
AR005024,AEROLINEAS ARGENTINAS,National,2023-12-17T12:45:00Z,2023-12-17T12:45:00Z,2023-12-17T14:45:00Z,2023-12-17T14:45:00Z,El Palomar,Buenos Aires,B,Argentina,Santa Rosa,Santa Rosa,L,Argentina,02522271+
AR005025,AEROLINEAS ARGENTINAS,National,2023-12-10T22:15:00Z,2023-12-10T22:15:00Z,2023-12-11T00:15:00Z,2023-12-11T00:15:00Z,Cordoba,Cordoba,X,Argentina,Iguazu,Puerto Iguazu,N,Argentina,04485571+
AR005026,AEROLINEAS ARGENTINAS,National,2023-12-22T02:50:00Z,2023-12-22T02:50:00Z,2023-12-22T04:50:00Z,2023-12-22T04:50:00Z,General Pico,General Pico,L,Argentina,Esquel,Esquel,U,Argentina,02916924+
AR005027,AEROLINEAS ARGENTINAS,National,2023-12-11T13:30:00Z,2023-12-11T13:30:00Z,2023-12-11T15:30:00Z,2023-12-11T15:30:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,02527834+
AR005028,AEROLINEAS ARGENTINAS,National,2023-12-22T03:55:00Z,2023-12-22T03:55:00Z,2023-12-22T05:55:00Z,2023-12-22T05:55:00Z,Formosa,Formosa,P,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,04263277+
AR005029,AEROLINEAS ARGENTINAS,National,2024-01-02T13:05:00Z,2024-01-02T13:05:00Z,2024-01-02T15:05:00Z,2024-01-02T15:05:00Z,Cordoba,Cordoba,X,Argentina,Esquel,Esquel,U,Argentina,00391854+
AR005030,AEROLINEAS ARGENTINAS,National,2023-12-14T11:00:00Z,2023-12-14T11:00:00Z,2023-12-14T13:00:00Z,2023-12-14T13:00:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,San Fernando,San Fernando,B,Argentina,00278154+
AR005031,AEROLINEAS ARGENTINAS,National,2023-12-24T19:40:00Z,2023-12-24T19:40:00Z,2023-12-24T21:40:00Z,2023-12-24T21:40:00Z,Resistencia,Resistencia,H,Argentina,Iguazu,Puerto Iguazu,N,Argentina,00277156+
AR005032,AEROLINEAS ARGENTINAS,National,2023-12-04T15:50:00Z,2023-12-04T15:50:00Z,2023-12-04T17:50:00Z,2023-12-04T17:50:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,Mar del Plata,Mar del Plata,B,Argentina,04127754+
AR005033,AEROLINEAS ARGENTINAS,National,2023-12-30T01:30:00Z,2023-12-30T01:30:00Z,2023-12-30T03:30:00Z,2023-12-30T03:30:00Z,Viedma,Viedma,R,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,03449438+
AR005034,AEROLINEAS ARGENTINAS,National,2023-12-13T09:40:00Z,2023-12-13T09:40:00Z,2023-12-13T11:40:00Z,2023-12-13T11:40:00Z,Parana,Parana,E,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,03916036+
AR005035,AEROLINEAS ARGENTINAS,National,2024-01-03T17:50:00Z,2024-01-03T17:50:00Z,2024-01-03T19:50:00Z,2024-01-03T19:50:00Z,Reconquista,Reconquista,S,Argentina,San Fernando,San Fernando,B,Argentina,02741743+
AR005036,AEROLINEAS ARGENTINAS,National,2023-12-25T21:20:00Z,2023-12-25T21:20:00Z,2023-12-25T23:20:00Z,2023-12-25T23:20:00Z,Esquel,Esquel,U,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,03881922+
AR005037,AEROLINEAS ARGENTINAS,National,2023-12-12T17:50:00Z,2023-12-12T17:50:00Z,2023-12-12T19:50:00Z,2023-12-12T19:50:00Z,San Juan,San Juan,J,Argentina,San Fernando,San Fernando,B,Argentina,03357777+
AR005038,AEROLINEAS ARGENTINAS,National,2023-12-28T19:45:00Z,2023-12-28T19:45:00Z,2023-12-28T21:45:00Z,2023-12-28T21:45:00Z,Malargue,Malargue,M,Argentina,General Pico,General Pico,L,Argentina,00283083+
AR005039,AEROLINEAS ARGENTINAS,National,2023-12-14T10:55:00Z,2023-12-14T10:55:00Z,2023-12-14T12:55:00Z,2023-12-14T12:55:00Z,Rio Cuarto,Rio Cuarto,X,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,02666122+
AR005040,AEROLINEAS ARGENTINAS,National,2023-12-22T17:20:00Z,2023-12-22T17:20:00Z,2023-12-22T19:20:00Z,2023-12-22T19:20:00Z,La Rioja,La Rioja,F,Argentina,Santa Rosa,Santa Rosa,L,Argentina,03412828+
AR005041,AEROLINEAS ARGENTINAS,National,2023-12-24T13:00:00Z,2023-12-24T13:00:00Z,2023-12-24T15:00:00Z,2023-12-24T15:00:00Z,San Juan,San Juan,J,Argentina,Ezeiza,Buenos Aires,B,Argentina,03359893+
AR005042,AEROLINEAS ARGENTINAS,National,2023-12-05T10:35:00Z,2023-12-05T10:35:00Z,2023-12-05T12:35:00Z,2023-12-05T12:35:00Z,Rio Hondo,Termas de Rio Hondo,G,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,03328306+
AR005043,AEROLINEAS ARGENTINAS,National,2024-01-01T06:35:00Z,2024-01-01T06:35:00Z,2024-01-01T08:35:00Z,2024-01-01T08:35:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,04428474+
AR005044,AEROLINEAS ARGENTINAS,National,2023-12-29T23:50:00Z,2023-12-29T23:50:00Z,2023-12-30T01:50:00Z,2023-12-30T01:50:00Z,Mendoza,Mendoza,M,Argentina,Mar del Plata,Mar del Plata,B,Argentina,03381107+
AR005045,AEROLINEAS ARGENTINAS,National,2023-12-08T19:55:00Z,2023-12-08T19:55:00Z,2023-12-08T21:55:00Z,2023-12-08T21:55:00Z,Salta,Salta,A,Argentina,El Palomar,Buenos Aires,B,Argentina,03817162+
AR005046,AEROLINEAS ARGENTINAS,National,2023-12-19T09:50:00Z,2023-12-19T09:50:00Z,2023-12-19T11:50:00Z,2023-12-19T11:50:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,Viedma,Viedma,R,Argentina,03106682+
AR005047,AEROLINEAS ARGENTINAS,National,2023-12-18T20:20:00Z,2023-12-18T20:20:00Z,2023-12-18T22:20:00Z,2023-12-18T22:20:00Z,Iguazu,Puerto Iguazu,N,Argentina,Rio Grande,Rio Grande,V,Argentina,03316233+
AR005048,AEROLINEAS ARGENTINAS,National,2024-01-01T06:45:00Z,2024-01-01T06:45:00Z,2024-01-01T08:45:00Z,2024-01-01T08:45:00Z,Parana,Parana,E,Argentina,Formosa,Formosa,P,Argentina,04354266+
AR005049,AEROLINEAS ARGENTINAS,National,2023-12-31T06:55:00Z,2023-12-31T06:55:00Z,2023-12-31T08:55:00Z,2023-12-31T08:55:00Z,El Palomar,Buenos Aires,B,Argentina,Iguazu,Puerto Iguazu,N,Argentina,02525846+
AR005050,AEROLINEAS ARGENTINAS,National,2023-12-12T22:10:00Z,2023-12-12T22:10:00Z,2023-12-13T00:10:00Z,2023-12-13T00:10:00Z,Mar del Plata,Mar del Plata,B,Argentina,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,02953644+
AR005051,AEROLINEAS ARGENTINAS,National,2023-12-08T04:55:00Z,2023-12-08T04:55:00Z,2023-12-08T06:55:00Z,2023-12-08T06:55:00Z,Mendoza,Mendoza,M,Argentina,San Luis,San Luis,D,Argentina,02620235+
AR005052,AEROLINEAS ARGENTINAS,National,2023-12-13T14:15:00Z,2023-12-13T14:15:00Z,2023-12-13T16:15:00Z,2023-12-13T16:15:00Z,San Luis,San Luis,D,Argentina,Resistencia,Resistencia,H,Argentina,03321411+
AR005053,AEROLINEAS ARGENTINAS,National,2023-12-15T00:15:00Z,2023-12-15T00:15:00Z,2023-12-15T02:15:00Z,2023-12-15T02:15:00Z,San Juan,San Juan,J,Argentina,Tucuman,San Miguel de Tucuman,T,Argentina,04484518+
AR005054,AEROLINEAS ARGENTINAS,National,2023-12-06T02:40:00Z,2023-12-06T02:40:00Z,2023-12-06T04:40:00Z,2023-12-06T04:40:00Z,San Juan,San Juan,J,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,03660829+
AR005055,AEROLINEAS ARGENTINAS,National,2023-12-31T10:30:00Z,2023-12-31T10:30:00Z,2023-12-31T12:30:00Z,2023-12-31T12:30:00Z,La Rioja,La Rioja,F,Argentina,Formosa,Formosa,P,Argentina,03185102+
AR005056,AEROLINEAS ARGENTINAS,National,2023-12-21T13:15:00Z,2023-12-21T13:15:00Z,2023-12-21T15:15:00Z,2023-12-21T15:15:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,03060956+
AR005057,AEROLINEAS ARGENTINAS,National,2023-12-09T21:40:00Z,2023-12-09T21:40:00Z,2023-12-09T23:40:00Z,2023-12-09T23:40:00Z,Salta,Salta,A,Argentina,San Fernando,San Fernando,B,Argentina,02577656+
AR005058,AEROLINEAS ARGENTINAS,National,2023-12-06T17:20:00Z,2023-12-06T17:20:00Z,2023-12-06T19:20:00Z,2023-12-06T19:20:00Z,La Rioja,La Rioja,F,Argentina,Rio Grande,Rio Grande,V,Argentina,02695452+
AR005059,AEROLINEAS ARGENTINAS,National,2023-12-07T22:20:00Z,2023-12-07T22:20:00Z,2023-12-08T00:20:00Z,2023-12-08T00:20:00Z,Ezeiza,Buenos Aires,B,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,02742015+
AR005060,AEROLINEAS ARGENTINAS,National,2024-01-02T16:20:00Z,2024-01-02T16:20:00Z,2024-01-02T18:20:00Z,2024-01-02T18:20:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,00419912+
AR005061,AEROLINEAS ARGENTINAS,National,2023-12-30T03:50:00Z,2023-12-30T03:50:00Z,2023-12-30T05:50:00Z,2023-12-30T05:50:00Z,Formosa,Formosa,P,Argentina,La Rioja,La Rioja,F,Argentina,02849827+
AR005062,AEROLINEAS ARGENTINAS,National,2023-12-08T07:30:00Z,2023-12-08T07:30:00Z,2023-12-08T09:30:00Z,2023-12-08T09:30:00Z,San Rafael,San Rafael,M,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,02714328+
AR005063,AEROLINEAS ARGENTINAS,National,2023-12-26T20:00:00Z,2023-12-26T20:00:00Z,2023-12-26T22:00:00Z,2023-12-26T22:00:00Z,San Fernando,San Fernando,B,Argentina,Rio Grande,Rio Grande,V,Argentina,03363286+
AR005064,AEROLINEAS ARGENTINAS,National,2023-12-18T10:25:00Z,2023-12-18T10:25:00Z,2023-12-18T12:25:00Z,2023-12-18T12:25:00Z,El Palomar,Buenos Aires,B,Argentina,Resistencia,Resistencia,H,Argentina,03656357+
AR005065,AEROLINEAS ARGENTINAS,National,2023-12-06T03:55:00Z,2023-12-06T03:55:00Z,2023-12-06T05:55:00Z,2023-12-06T05:55:00Z,Resistencia,Resistencia,H,Argentina,Posadas,Posadas,N,Argentina,02744134+
AR005066,AEROLINEAS ARGENTINAS,National,2024-01-02T02:15:00Z,2024-01-02T02:15:00Z,2024-01-02T04:15:00Z,2024-01-02T04:15:00Z,San Fernando,San Fernando,B,Argentina,Posadas,Posadas,N,Argentina,02871581+
AR005067,AEROLINEAS ARGENTINAS,National,2024-01-04T06:55:00Z,2024-01-04T06:55:00Z,2024-01-04T08:55:00Z,2024-01-04T08:55:00Z,Mendoza,Mendoza,M,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,03807197+
AR005068,AEROLINEAS ARGENTINAS,National,2023-12-05T04:05:00Z,2023-12-05T04:05:00Z,2023-12-05T06:05:00Z,2023-12-05T06:05:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,San Rafael,San Rafael,M,Argentina,03373895+
AR005069,AEROLINEAS ARGENTINAS,National,2023-12-28T01:50:00Z,2023-12-28T01:50:00Z,2023-12-28T03:50:00Z,2023-12-28T03:50:00Z,Formosa,Formosa,P,Argentina,La Rioja,La Rioja,F,Argentina,02909722+
AR005070,AEROLINEAS ARGENTINAS,National,2024-01-03T22:15:00Z,2024-01-03T22:15:00Z,2024-01-04T00:15:00Z,2024-01-04T00:15:00Z,Cordoba,Cordoba,X,Argentina,Parana,Parana,E,Argentina,03460651+
AR005071,AEROLINEAS ARGENTINAS,National,2023-12-06T06:20:00Z,2023-12-06T06:20:00Z,2023-12-06T08:20:00Z,2023-12-06T08:20:00Z,Rio Cuarto,Rio Cuarto,X,Argentina,Cordoba,Cordoba,X,Argentina,04171632+
AR005072,AEROLINEAS ARGENTINAS,National,2023-12-30T20:00:00Z,2023-12-30T20:00:00Z,2023-12-30T22:00:00Z,2023-12-30T22:00:00Z,Bariloche,San Carlos de Bariloche,R,Argentina,San Fernando,San Fernando,B,Argentina,03461623+
AR005073,AEROLINEAS ARGENTINAS,National,2023-12-23T15:10:00Z,2023-12-23T15:10:00Z,2023-12-23T17:10:00Z,2023-12-23T17:10:00Z,Cordoba,Cordoba,X,Argentina,Malargue,Malargue,M,Argentina,03737108+
AR005074,AEROLINEAS ARGENTINAS,National,2023-12-08T07:50:00Z,2023-12-08T07:50:00Z,2023-12-08T09:50:00Z,2023-12-08T09:50:00Z,Posadas,Posadas,N,Argentina,Reconquista,Reconquista,S,Argentina,00280494+
AR005075,AEROLINEAS ARGENTINAS,National,2023-12-21T02:45:00Z,2023-12-21T02:45:00Z,2023-12-21T04:45:00Z,2023-12-21T04:45:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,Mar del Plata,Mar del Plata,B,Argentina,03144535+
AR005076,AEROLINEAS ARGENTINAS,National,2023-12-21T06:50:00Z,2023-12-21T06:50:00Z,2023-12-21T08:50:00Z,2023-12-21T08:50:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Rio Grande,Rio Grande,V,Argentina,00348507+
AR005077,AEROLINEAS ARGENTINAS,National,2023-12-15T13:45:00Z,2023-12-15T13:45:00Z,2023-12-15T15:45:00Z,2023-12-15T15:45:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,Resistencia,Resistencia,H,Argentina,02642362+
AR005078,AEROLINEAS ARGENTINAS,National,2023-12-15T09:55:00Z,2023-12-15T09:55:00Z,2023-12-15T11:55:00Z,2023-12-15T11:55:00Z,Cordoba,Cordoba,X,Argentina,San Fernando,San Fernando,B,Argentina,04417342+
AR005079,AEROLINEAS ARGENTINAS,National,2023-12-20T11:20:00Z,2023-12-20T11:20:00Z,2023-12-20T13:20:00Z,2023-12-20T13:20:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,Santa Rosa,Santa Rosa,L,Argentina,02773748+
AR005080,AEROLINEAS ARGENTINAS,National,2023-12-22T16:20:00Z,2023-12-22T16:20:00Z,2023-12-22T18:20:00Z,2023-12-22T18:20:00Z,San Juan,San Juan,J,Argentina,Malargue,Malargue,M,Argentina,02693571+
AR005081,AEROLINEAS ARGENTINAS,National,2023-12-15T14:25:00Z,2023-12-15T14:25:00Z,2023-12-15T16:25:00Z,2023-12-15T16:25:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,02505583+
AR005082,AEROLINEAS ARGENTINAS,National,2023-12-17T09:35:00Z,2023-12-17T09:35:00Z,2023-12-17T11:35:00Z,2023-12-17T11:35:00Z,Santa Rosa,Santa Rosa,L,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,02706589+
AR005083,AEROLINEAS ARGENTINAS,National,2023-12-24T18:10:00Z,2023-12-24T18:10:00Z,2023-12-24T20:10:00Z,2023-12-24T20:10:00Z,Tucuman,San Miguel de Tucuman,T,Argentina,Resistencia,Resistencia,H,Argentina,02875655+
AR005084,AEROLINEAS ARGENTINAS,National,2023-12-13T23:40:00Z,2023-12-13T23:40:00Z,2023-12-14T01:40:00Z,2023-12-14T01:40:00Z,Parana,Parana,E,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,03656844+
AR005085,AEROLINEAS ARGENTINAS,National,2023-12-06T17:30:00Z,2023-12-06T17:30:00Z,2023-12-06T19:30:00Z,2023-12-06T19:30:00Z,San Luis,San Luis,D,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,03121709+
AR005086,AEROLINEAS ARGENTINAS,National,2023-12-04T19:35:00Z,2023-12-04T19:35:00Z,2023-12-04T21:35:00Z,2023-12-04T21:35:00Z,Bariloche,San Carlos de Bariloche,R,Argentina,Salta,Salta,A,Argentina,03143069+
AR005087,AEROLINEAS ARGENTINAS,National,2023-12-27T22:10:00Z,2023-12-27T22:10:00Z,2023-12-28T00:10:00Z,2023-12-28T00:10:00Z,Resistencia,Resistencia,H,Argentina,Malargue,Malargue,M,Argentina,03518944+
AR005088,AEROLINEAS ARGENTINAS,National,2023-12-08T22:45:00Z,2023-12-08T22:45:00Z,2023-12-09T00:45:00Z,2023-12-09T00:45:00Z,Mar del Plata,Mar del Plata,B,Argentina,Malargue,Malargue,M,Argentina,04444663+
AR005089,AEROLINEAS ARGENTINAS,National,2023-12-22T10:35:00Z,2023-12-22T10:35:00Z,2023-12-22T12:35:00Z,2023-12-22T12:35:00Z,Mar del Plata,Mar del Plata,B,Argentina,Parana,Parana,E,Argentina,03131723+
AR005090,AEROLINEAS ARGENTINAS,National,2023-12-17T09:25:00Z,2023-12-17T09:25:00Z,2023-12-17T11:25:00Z,2023-12-17T11:25:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Esquel,Esquel,U,Argentina,03139122+
AR005091,AEROLINEAS ARGENTINAS,National,2023-12-07T16:10:00Z,2023-12-07T16:10:00Z,2023-12-07T18:10:00Z,2023-12-07T18:10:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,El Palomar,Buenos Aires,B,Argentina,04364171+
AR005092,AEROLINEAS ARGENTINAS,National,2023-12-14T13:35:00Z,2023-12-14T13:35:00Z,2023-12-14T15:35:00Z,2023-12-14T15:35:00Z,Rio Cuarto,Rio Cuarto,X,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,03346491+
AR005093,AEROLINEAS ARGENTINAS,National,2023-12-27T03:45:00Z,2023-12-27T03:45:00Z,2023-12-27T05:45:00Z,2023-12-27T05:45:00Z,Rio Grande,Rio Grande,V,Argentina,Iguazu,Puerto Iguazu,N,Argentina,03507008+
AR005094,AEROLINEAS ARGENTINAS,National,2023-12-25T03:00:00Z,2023-12-25T03:00:00Z,2023-12-25T05:00:00Z,2023-12-25T05:00:00Z,Iguazu,Puerto Iguazu,N,Argentina,Cordoba,Cordoba,X,Argentina,04290646+
AR005095,AEROLINEAS ARGENTINAS,National,2024-01-03T10:55:00Z,2024-01-03T10:55:00Z,2024-01-03T12:55:00Z,2024-01-03T12:55:00Z,Resistencia,Resistencia,H,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,04196566+
AR005096,AEROLINEAS ARGENTINAS,National,2023-12-12T14:00:00Z,2023-12-12T14:00:00Z,2023-12-12T16:00:00Z,2023-12-12T16:00:00Z,San Juan,San Juan,J,Argentina,Malargue,Malargue,M,Argentina,00363319+
AR005097,AEROLINEAS ARGENTINAS,National,2023-12-05T08:55:00Z,2023-12-05T08:55:00Z,2023-12-05T10:55:00Z,2023-12-05T10:55:00Z,Malargue,Malargue,M,Argentina,Parana,Parana,E,Argentina,04087868+
AR005098,AEROLINEAS ARGENTINAS,National,2024-01-03T01:25:00Z,2024-01-03T01:25:00Z,2024-01-03T03:25:00Z,2024-01-03T03:25:00Z,Puerto Madryn,Puerto Madryn,U,Argentina,Formosa,Formosa,P,Argentina,02893369+
AR005099,AEROLINEAS ARGENTINAS,National,2023-12-11T19:05:00Z,2023-12-11T19:05:00Z,2023-12-11T21:05:00Z,2023-12-11T21:05:00Z,Tucuman,San Miguel de Tucuman,T,Argentina,La Rioja,La Rioja,F,Argentina,03652868+
AR005100,AEROLINEAS ARGENTINAS,National,2023-12-13T12:30:00Z,2023-12-13T12:30:00Z,2023-12-13T14:30:00Z,2023-12-13T14:30:00Z,Esquel,Esquel,U,Argentina,Resistencia,Resistencia,H,Argentina,03898212+
AR005101,AEROLINEAS ARGENTINAS,National,2023-12-30T06:50:00Z,2023-12-30T06:50:00Z,2023-12-30T08:50:00Z,2023-12-30T08:50:00Z,Santa Rosa,Santa Rosa,L,Argentina,Cordoba,Cordoba,X,Argentina,03192287+
AR005102,AEROLINEAS ARGENTINAS,National,2024-01-01T10:30:00Z,2024-01-01T10:30:00Z,2024-01-01T12:30:00Z,2024-01-01T12:30:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,03044503+
AR005103,AEROLINEAS ARGENTINAS,National,2024-01-02T20:10:00Z,2024-01-02T20:10:00Z,2024-01-02T22:10:00Z,2024-01-02T22:10:00Z,Reconquista,Reconquista,S,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,03623124+
AR005104,AEROLINEAS ARGENTINAS,National,2023-12-25T03:15:00Z,2023-12-25T03:15:00Z,2023-12-25T05:15:00Z,2023-12-25T05:15:00Z,Iguazu,Puerto Iguazu,N,Argentina,Posadas,Posadas,N,Argentina,03723532+
AR005105,AEROLINEAS ARGENTINAS,National,2023-12-12T14:30:00Z,2023-12-12T14:30:00Z,2023-12-12T16:30:00Z,2023-12-12T16:30:00Z,Villa Mercedes,Villa Mercedes,D,Argentina,El Palomar,Buenos Aires,B,Argentina,03727954+
AR005106,AEROLINEAS ARGENTINAS,National,2023-12-14T10:15:00Z,2023-12-14T10:15:00Z,2023-12-14T12:15:00Z,2023-12-14T12:15:00Z,Reconquista,Reconquista,S,Argentina,Rio Grande,Rio Grande,V,Argentina,03334037+
AR005107,AEROLINEAS ARGENTINAS,National,2023-12-24T10:55:00Z,2023-12-24T10:55:00Z,2023-12-24T12:55:00Z,2023-12-24T12:55:00Z,San Rafael,San Rafael,M,Argentina,Esquel,Esquel,U,Argentina,03461284+
AR005108,AEROLINEAS ARGENTINAS,National,2024-01-03T20:40:00Z,2024-01-03T20:40:00Z,2024-01-03T22:40:00Z,2024-01-03T22:40:00Z,Bariloche,San Carlos de Bariloche,R,Argentina,Esquel,Esquel,U,Argentina,03126179+
AR005109,AEROLINEAS ARGENTINAS,National,2023-12-09T15:25:00Z,2023-12-09T15:25:00Z,2023-12-09T17:25:00Z,2023-12-09T17:25:00Z,Esquel,Esquel,U,Argentina,Resistencia,Resistencia,H,Argentina,03811655+
