flight_id,airline,flight_type,planned_departure,real_departure,planned_arrival,real_arrival,origin_airport,origin_city,origin_state,origin_country,destination_airport,destination_city,destination_state,destination_country,price
JA006420,JETSMART,National,2023-12-06T10:50:00Z,2023-12-06T10:50:00Z,2023-12-06T12:50:00Z,2023-12-06T12:50:00Z,La Rioja,La Rioja,F,Argentina,Malargue,Malargue,M,Argentina,03676724+
JA006421,JETSMART,National,2023-12-10T13:45:00Z,2023-12-10T13:45:00Z,2023-12-10T15:45:00Z,2023-12-10T15:45:00Z,Mendoza,Mendoza,M,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,04416856+
JA006422,JETSMART,National,2023-12-27T08:10:00Z,2023-12-27T08:10:00Z,2023-12-27T10:10:00Z,2023-12-27T10:10:00Z,Viedma,Viedma,R,Argentina,Reconquista,Reconquista,S,Argentina,03931077+
JA006423,JETSMART,National,2023-12-06T13:20:00Z,2023-12-06T13:20:00Z,2023-12-06T15:20:00Z,2023-12-06T15:20:00Z,Rio Grande,Rio Grande,V,Argentina,San Luis,San Luis,D,Argentina,02505333+
JA006424,JETSMART,National,2024-01-03T00:20:00Z,2024-01-03T00:20:00Z,2024-01-03T02:20:00Z,2024-01-03T02:20:00Z,San Juan,San Juan,J,Argentina,Parana,Parana,E,Argentina,03956528+
JA006425,JETSMART,National,2023-12-07T12:30:00Z,2023-12-07T12:30:00Z,2023-12-07T14:30:00Z,2023-12-07T14:30:00Z,El Palomar,Buenos Aires,B,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,04248843+
JA006426,JETSMART,National,2023-12-08T22:05:00Z,2023-12-08T22:05:00Z,2023-12-09T00:05:00Z,2023-12-09T00:05:00Z,Viedma,Viedma,R,Argentina,El Palomar,Buenos Aires,B,Argentina,02617947+
JA006427,JETSMART,National,2023-12-06T23:45:00Z,2023-12-06T23:45:00Z,2023-12-07T01:45:00Z,2023-12-07T01:45:00Z,Esquel,Esquel,U,Argentina,Cordoba,Cordoba,X,Argentina,03707082+
JA006428,JETSMART,National,2023-12-20T10:45:00Z,2023-12-20T10:45:00Z,2023-12-20T12:45:00Z,2023-12-20T12:45:00Z,Parana,Parana,E,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,02897273+
JA006429,JETSMART,National,2023-12-22T08:30:00Z,2023-12-22T08:30:00Z,2023-12-22T10:30:00Z,2023-12-22T10:30:00Z,Mendoza,Mendoza,M,Argentina,Posadas,Posadas,N,Argentina,02660367+
JA006430,JETSMART,National,2023-12-08T08:20:00Z,2023-12-08T08:20:00Z,2023-12-08T10:20:00Z,2023-12-08T10:20:00Z,Resistencia,Resistencia,H,Argentina,Iguazu,Puerto Iguazu,N,Argentina,03620514+
JA006431,JETSMART,National,2023-12-31T14:10:00Z,2023-12-31T14:10:00Z,2023-12-31T16:10:00Z,2023-12-31T16:10:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Resistencia,Resistencia,H,Argentina,04136803+
JA006432,JETSMART,National,2023-12-07T07:00:00Z,2023-12-07T07:00:00Z,2023-12-07T09:00:00Z,2023-12-07T09:00:00Z,Reconquista,Reconquista,S,Argentina,El Palomar,Buenos Aires,B,Argentina,03143031+
JA006433,JETSMART,National,2023-12-30T08:40:00Z,2023-12-30T08:40:00Z,2023-12-30T10:40:00Z,2023-12-30T10:40:00Z,Salta,Salta,A,Argentina,Iguazu,Puerto Iguazu,N,Argentina,02960023+
JA006434,JETSMART,National,2024-01-04T07:45:00Z,2024-01-04T07:45:00Z,2024-01-04T09:45:00Z,2024-01-04T09:45:00Z,San Rafael,San Rafael,M,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,02961862+
JA006435,JETSMART,National,2023-12-31T02:40:00Z,2023-12-31T02:40:00Z,2023-12-31T04:40:00Z,2023-12-31T04:40:00Z,Rio Grande,Rio Grande,V,Argentina,Rio Hondo,Termas de Rio Hondo,G,Argentina,04182917+
JA006436,JETSMART,National,2023-12-12T11:25:00Z,2023-12-12T11:25:00Z,2023-12-12T13:25:00Z,2023-12-12T13:25:00Z,Esquel,Esquel,U,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,04315932+
JA006437,JETSMART,National,2024-01-02T22:55:00Z,2024-01-02T22:55:00Z,2024-01-03T00:55:00Z,2024-01-03T00:55:00Z,Ezeiza,Buenos Aires,B,Argentina,Viedma,Viedma,R,Argentina,04349567+
JA006438,JETSMART,National,2023-12-08T06:45:00Z,2023-12-08T06:45:00Z,2023-12-08T08:45:00Z,2023-12-08T08:45:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,04071408+
JA006439,JETSMART,National,2024-01-03T15:30:00Z,2024-01-03T15:30:00Z,2024-01-03T17:30:00Z,2024-01-03T17:30:00Z,San Juan,San Juan,J,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,02595981+
JA006440,JETSMART,National,2023-12-10T18:40:00Z,2023-12-10T18:40:00Z,2023-12-10T20:40:00Z,2023-12-10T20:40:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Mendoza,Mendoza,M,Argentina,03687513+
JA006441,JETSMART,National,2023-12-24T04:55:00Z,2023-12-24T04:55:00Z,2023-12-24T06:55:00Z,2023-12-24T06:55:00Z,Ezeiza,Buenos Aires,B,Argentina,Parana,Parana,E,Argentina,00267999+
JA006442,JETSMART,National,2023-12-05T00:20:00Z,2023-12-05T00:20:00Z,2023-12-05T02:20:00Z,2023-12-05T02:20:00Z,Cordoba,Cordoba,X,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,03217247+
JA006443,JETSMART,National,2023-12-23T20:00:00Z,2023-12-23T20:00:00Z,2023-12-23T22:00:00Z,2023-12-23T22:00:00Z,Mar del Plata,Mar del Plata,B,Argentina,Resistencia,Resistencia,H,Argentina,04243629+
JA006444,JETSMART,National,2023-12-21T21:35:00Z,2023-12-21T21:35:00Z,2023-12-21T23:35:00Z,2023-12-21T23:35:00Z,Reconquista,Reconquista,S,Argentina,Parana,Parana,E,Argentina,03291249+
JA006445,JETSMART,National,2023-12-28T20:35:00Z,2023-12-28T20:35:00Z,2023-12-28T22:35:00Z,2023-12-28T22:35:00Z,Mendoza,Mendoza,M,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,03509729+
JA006446,JETSMART,National,2023-12-29T21:55:00Z,2023-12-29T21:55:00Z,2023-12-29T23:55:00Z,2023-12-29T23:55:00Z,El Palomar,Buenos Aires,B,Argentina,Salta,Salta,A,Argentina,03025453+
JA006447,JETSMART,National,2023-12-20T15:50:00Z,2023-12-20T15:50:00Z,2023-12-20T17:50:00Z,2023-12-20T17:50:00Z,Ezeiza,Buenos Aires,B,Argentina,San Luis,San Luis,D,Argentina,04008826+
JA006448,JETSMART,National,2023-12-31T09:40:00Z,2023-12-31T09:40:00Z,2023-12-31T11:40:00Z,2023-12-31T11:40:00Z,Posadas,Posadas,N,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,02915483+
JA006449,JETSMART,National,2023-12-27T09:35:00Z,2023-12-27T09:35:00Z,2023-12-27T11:35:00Z,2023-12-27T11:35:00Z,Viedma,Viedma,R,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,02796751+
JA006450,JETSMART,National,2023-12-12T04:45:00Z,2023-12-12T04:45:00Z,2023-12-12T06:45:00Z,2023-12-12T06:45:00Z,Posadas,Posadas,N,Argentina,Santiago del Estero,Santiago del Estero,G,Argentina,02763661+
JA006451,JETSMART,National,2023-12-31T10:20:00Z,2023-12-31T10:20:00Z,2023-12-31T12:20:00Z,2023-12-31T12:20:00Z,San Rafael,San Rafael,M,Argentina,Santa Rosa,Santa Rosa,L,Argentina,02653632+
JA006452,JETSMART,National,2023-12-19T11:40:00Z,2023-12-19T11:40:00Z,2023-12-19T13:40:00Z,2023-12-19T13:40:00Z,General Pico,General Pico,L,Argentina,Salta,Salta,A,Argentina,04327335+
JA006453,JETSMART,National,2023-12-26T14:10:00Z,2023-12-26T14:10:00Z,2023-12-26T16:10:00Z,2023-12-26T16:10:00Z,Reconquista,Reconquista,S,Argentina,Viedma,Viedma,R,Argentina,03801994+
JA006454,JETSMART,National,2023-12-14T01:10:00Z,2023-12-14T01:10:00Z,2023-12-14T03:10:00Z,2023-12-14T03:10:00Z,San Fernando,San Fernando,B,Argentina,Posadas,Posadas,N,Argentina,03618877+
JA006455,JETSMART,National,2023-12-29T16:55:00Z,2023-12-29T16:55:00Z,2023-12-29T18:55:00Z,2023-12-29T18:55:00Z,Tucuman,San Miguel de Tucuman,T,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,02566904+
JA006456,JETSMART,National,2024-01-02T07:45:00Z,2024-01-02T07:45:00Z,2024-01-02T09:45:00Z,2024-01-02T09:45:00Z,Mendoza,Mendoza,M,Argentina,La Rioja,La Rioja,F,Argentina,03017579+
JA006457,JETSMART,National,2024-01-02T17:45:00Z,2024-01-02T17:45:00Z,2024-01-02T19:45:00Z,2024-01-02T19:45:00Z,San Juan,San Juan,J,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,00369061+
JA006458,JETSMART,National,2023-12-09T19:10:00Z,2023-12-09T19:10:00Z,2023-12-09T21:10:00Z,2023-12-09T21:10:00Z,Aeroparque,Ciudad de Buenos Aires,C,Argentina,Santa Rosa,Santa Rosa,L,Argentina,03563995+
JA006459,JETSMART,National,2024-01-03T18:00:00Z,2024-01-03T18:00:00Z,2024-01-03T20:00:00Z,2024-01-03T20:00:00Z,Iguazu,Puerto Iguazu,N,Argentina,Ezeiza,Buenos Aires,B,Argentina,00293043+
JA006460,JETSMART,National,2023-12-18T10:35:00Z,2023-12-18T10:35:00Z,2023-12-18T12:35:00Z,2023-12-18T12:35:00Z,Malargue,Malargue,M,Argentina,San Fernando,San Fernando,B,Argentina,02650844+
JA006461,JETSMART,National,2023-12-08T11:35:00Z,2023-12-08T11:35:00Z,2023-12-08T13:35:00Z,2023-12-08T13:35:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,San Juan,San Juan,J,Argentina,03652022+
JA006462,JETSMART,National,2023-12-07T00:45:00Z,2023-12-07T00:45:00Z,2023-12-07T02:45:00Z,2023-12-07T02:45:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,Malargue,Malargue,M,Argentina,03951681+
JA006463,JETSMART,National,2023-12-30T15:10:00Z,2023-12-30T15:10:00Z,2023-12-30T17:10:00Z,2023-12-30T17:10:00Z,Esquel,Esquel,U,Argentina,Santa Rosa,Santa Rosa,L,Argentina,03535559+
JA006464,JETSMART,National,2023-12-06T07:00:00Z,2023-12-06T07:00:00Z,2023-12-06T09:00:00Z,2023-12-06T09:00:00Z,Rio Grande,Rio Grande,V,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,04077819+
JA006465,JETSMART,National,2023-12-28T12:55:00Z,2023-12-28T12:55:00Z,2023-12-28T14:55:00Z,2023-12-28T14:55:00Z,Malargue,Malargue,M,Argentina,Puerto Madryn,Puerto Madryn,U,Argentina,04245127+
JA006466,JETSMART,National,2023-12-13T10:55:00Z,2023-12-13T10:55:00Z,2023-12-13T12:55:00Z,2023-12-13T12:55:00Z,Posadas,Posadas,N,Argentina,San Juan,San Juan,J,Argentina,04135781+
JA006467,JETSMART,National,2023-12-17T16:40:00Z,2023-12-17T16:40:00Z,2023-12-17T18:40:00Z,2023-12-17T18:40:00Z,Parana,Parana,E,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,03193337+
JA006468,JETSMART,National,2023-12-25T19:15:00Z,2023-12-25T19:15:00Z,2023-12-25T21:15:00Z,2023-12-25T21:15:00Z,Viedma,Viedma,R,Argentina,General Pico,General Pico,L,Argentina,03436907+
JA006469,JETSMART,National,2023-12-10T14:20:00Z,2023-12-10T14:20:00Z,2023-12-10T16:20:00Z,2023-12-10T16:20:00Z,Esquel,Esquel,U,Argentina,Posadas,Posadas,N,Argentina,03810942+
JA006470,JETSMART,National,2023-12-14T04:25:00Z,2023-12-14T04:25:00Z,2023-12-14T06:25:00Z,2023-12-14T06:25:00Z,General Pico,General Pico,L,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,00313060+
JA006471,JETSMART,National,2023-12-23T11:05:00Z,2023-12-23T11:05:00Z,2023-12-23T13:05:00Z,2023-12-23T13:05:00Z,Mendoza,Mendoza,M,Argentina,Mar del Plata,Mar del Plata,B,Argentina,03675547+
JA006472,JETSMART,National,2024-01-03T18:15:00Z,2024-01-03T18:15:00Z,2024-01-03T20:15:00Z,2024-01-03T20:15:00Z,Rio Grande,Rio Grande,V,Argentina,Tucuman,San Miguel de Tucuman,T,Argentina,04057323+
JA006473,JETSMART,National,2023-12-19T13:15:00Z,2023-12-19T13:15:00Z,2023-12-19T15:15:00Z,2023-12-19T15:15:00Z,General Pico,General Pico,L,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,00326637+
JA006474,JETSMART,National,2023-12-12T01:25:00Z,2023-12-12T01:25:00Z,2023-12-12T03:25:00Z,2023-12-12T03:25:00Z,Ezeiza,Buenos Aires,B,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,03934335+
JA006475,JETSMART,National,2023-12-18T19:20:00Z,2023-12-18T19:20:00Z,2023-12-18T21:20:00Z,2023-12-18T21:20:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,Iguazu,Puerto Iguazu,N,Argentina,02704035+
JA006476,JETSMART,National,2024-01-01T03:10:00Z,2024-01-01T03:10:00Z,2024-01-01T05:10:00Z,2024-01-01T05:10:00Z,Puerto Madryn,Puerto Madryn,U,Argentina,Cordoba,Cordoba,X,Argentina,04015949+
JA006477,JETSMART,National,2023-12-10T13:25:00Z,2023-12-10T13:25:00Z,2023-12-10T15:25:00Z,2023-12-10T15:25:00Z,Mar del Plata,Mar del Plata,B,Argentina,Santa Rosa,Santa Rosa,L,Argentina,02854336+
JA006478,JETSMART,National,2024-01-03T02:50:00Z,2024-01-03T02:50:00Z,2024-01-03T04:50:00Z,2024-01-03T04:50:00Z,Reconquista,Reconquista,S,Argentina,General Pico,General Pico,L,Argentina,04440898+
JA006479,JETSMART,National,2023-12-05T04:30:00Z,2023-12-05T04:30:00Z,2023-12-05T06:30:00Z,2023-12-05T06:30:00Z,Cordoba,Cordoba,X,Argentina,San Rafael,San Rafael,M,Argentina,00415519+
JA006480,JETSMART,National,2023-12-11T22:15:00Z,2023-12-11T22:15:00Z,2023-12-12T00:15:00Z,2023-12-12T00:15:00Z,San Fernando,San Fernando,B,Argentina,Tucuman,San Miguel de Tucuman,T,Argentina,03033094+
JA006481,JETSMART,National,2023-12-09T21:15:00Z,2023-12-09T21:15:00Z,2023-12-09T23:15:00Z,2023-12-09T23:15:00Z,El Palomar,Buenos Aires,B,Argentina,Tucuman,San Miguel de Tucuman,T,Argentina,03674295+
JA006482,JETSMART,National,2023-12-28T16:30:00Z,2023-12-28T16:30:00Z,2023-12-28T18:30:00Z,2023-12-28T18:30:00Z,Formosa,Formosa,P,Argentina,Malargue,Malargue,M,Argentina,04384139+
JA006483,JETSMART,National,2023-12-09T14:45:00Z,2023-12-09T14:45:00Z,2023-12-09T16:45:00Z,2023-12-09T16:45:00Z,La Rioja,La Rioja,F,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,04206615+
JA006484,JETSMART,National,2023-12-08T19:35:00Z,2023-12-08T19:35:00Z,2023-12-08T21:35:00Z,2023-12-08T21:35:00Z,Santiago del Estero,Santiago del Estero,G,Argentina,General Pico,General Pico,L,Argentina,04120134+
JA006485,JETSMART,National,2023-12-26T07:25:00Z,2023-12-26T07:25:00Z,2023-12-26T09:25:00Z,2023-12-26T09:25:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,Resistencia,Resistencia,H,Argentina,03382489+
JA006486,JETSMART,National,2023-12-26T01:10:00Z,2023-12-26T01:10:00Z,2023-12-26T03:10:00Z,2023-12-26T03:10:00Z,Parana,Parana,E,Argentina,Esquel,Esquel,U,Argentina,03698739+
JA006487,JETSMART,National,2023-12-28T07:00:00Z,2023-12-28T07:00:00Z,2023-12-28T09:00:00Z,2023-12-28T09:00:00Z,Malargue,Malargue,M,Argentina,Parana,Parana,E,Argentina,03906435+
JA006488,JETSMART,National,2023-12-10T01:30:00Z,2023-12-10T01:30:00Z,2023-12-10T03:30:00Z,2023-12-10T03:30:00Z,Resistencia,Resistencia,H,Argentina,Santa Rosa,Santa Rosa,L,Argentina,02603536+
JA006489,JETSMART,National,2023-12-30T16:30:00Z,2023-12-30T16:30:00Z,2023-12-30T18:30:00Z,2023-12-30T18:30:00Z,Viedma,Viedma,R,Argentina,Rio Grande,Rio Grande,V,Argentina,03092696+
JA006490,JETSMART,National,2023-12-27T03:10:00Z,2023-12-27T03:10:00Z,2023-12-27T05:10:00Z,2023-12-27T05:10:00Z,San Luis,San Luis,D,Argentina,Mar del Plata,Mar del Plata,B,Argentina,03258693+
JA006491,JETSMART,National,2023-12-17T17:35:00Z,2023-12-17T17:35:00Z,2023-12-17T19:35:00Z,2023-12-17T19:35:00Z,Rio Hondo,Termas de Rio Hondo,G,Argentina,Viedma,Viedma,R,Argentina,04188543+
JA006492,JETSMART,National,2023-12-22T11:25:00Z,2023-12-22T11:25:00Z,2023-12-22T13:25:00Z,2023-12-22T13:25:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,Formosa,Formosa,P,Argentina,03282854+
JA006493,JETSMART,National,2023-12-04T12:00:00Z,2023-12-04T12:00:00Z,2023-12-04T14:00:00Z,2023-12-04T14:00:00Z,Ezeiza,Buenos Aires,B,Argentina,San Rafael,San Rafael,M,Argentina,03338512+
JA006494,JETSMART,National,2023-12-29T23:50:00Z,2023-12-29T23:50:00Z,2023-12-30T01:50:00Z,2023-12-30T01:50:00Z,Rio Cuarto,Rio Cuarto,X,Argentina,Salta,Salta,A,Argentina,02530983+
JA006495,JETSMART,National,2023-12-22T10:00:00Z,2023-12-22T10:00:00Z,2023-12-22T12:00:00Z,2023-12-22T12:00:00Z,Reconquista,Reconquista,S,Argentina,San Fernando,San Fernando,B,Argentina,03069887+
JA006496,JETSMART,National,2023-12-31T01:45:00Z,2023-12-31T01:45:00Z,2023-12-31T03:45:00Z,2023-12-31T03:45:00Z,Posadas,Posadas,N,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,03777431+
JA006497,JETSMART,National,2023-12-25T04:00:00Z,2023-12-25T04:00:00Z,2023-12-25T06:00:00Z,2023-12-25T06:00:00Z,Mendoza,Mendoza,M,Argentina,Posadas,Posadas,N,Argentina,02866133+
JA006498,JETSMART,National,2023-12-18T13:15:00Z,2023-12-18T13:15:00Z,2023-12-18T15:15:00Z,2023-12-18T15:15:00Z,Salta,Salta,A,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,04293488+
JA006499,JETSMART,National,2023-12-24T03:05:00Z,2023-12-24T03:05:00Z,2023-12-24T05:05:00Z,2023-12-24T05:05:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,Santa Rosa,Santa Rosa,L,Argentina,02776571+
JA006500,JETSMART,National,2023-12-16T06:50:00Z,2023-12-16T06:50:00Z,2023-12-16T08:50:00Z,2023-12-16T08:50:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,Cordoba,Cordoba,X,Argentina,00421999+
JA006501,JETSMART,National,2023-12-27T09:00:00Z,2023-12-27T09:00:00Z,2023-12-27T11:00:00Z,2023-12-27T11:00:00Z,Santa Rosa,Santa Rosa,L,Argentina,Resistencia,Resistencia,H,Argentina,00419432+
JA006502,JETSMART,National,2023-12-14T18:40:00Z,2023-12-14T18:40:00Z,2023-12-14T20:40:00Z,2023-12-14T20:40:00Z,Rio Grande,Rio Grande,V,Argentina,San Fernando,San Fernando,B,Argentina,03107836+
JA006503,JETSMART,National,2023-12-05T15:35:00Z,2023-12-05T15:35:00Z,2023-12-05T17:35:00Z,2023-12-05T17:35:00Z,San Fernando,San Fernando,B,Argentina,Rio Grande,Rio Grande,V,Argentina,03629305+
JA006504,JETSMART,National,2023-12-25T12:15:00Z,2023-12-25T12:15:00Z,2023-12-25T14:15:00Z,2023-12-25T14:15:00Z,Ezeiza,Buenos Aires,B,Argentina,Tucuman,San Miguel de Tucuman,T,Argentina,04181042+
JA006505,JETSMART,National,2023-12-23T22:05:00Z,2023-12-23T22:05:00Z,2023-12-24T00:05:00Z,2023-12-24T00:05:00Z,Posadas,Posadas,N,Argentina,Parana,Parana,E,Argentina,03782075+
JA006506,JETSMART,National,2023-12-19T20:40:00Z,2023-12-19T20:40:00Z,2023-12-19T22:40:00Z,2023-12-19T22:40:00Z,Parana,Parana,E,Argentina,Santiago del Estero,Santiago del Estero,G,Argentina,02936698+
JA006507,JETSMART,National,2023-12-11T15:30:00Z,2023-12-11T15:30:00Z,2023-12-11T17:30:00Z,2023-12-11T17:30:00Z,Formosa,Formosa,P,Argentina,Rio Cuarto,Rio Cuarto,X,Argentina,04000194+
JA006508,JETSMART,National,2023-12-06T19:20:00Z,2023-12-06T19:20:00Z,2023-12-06T21:20:00Z,2023-12-06T21:20:00Z,Mar del Plata,Mar del Plata,B,Argentina,San Luis,San Luis,D,Argentina,04168312+
JA006509,JETSMART,National,2023-12-09T03:55:00Z,2023-12-09T03:55:00Z,2023-12-09T05:55:00Z,2023-12-09T05:55:00Z,Malargue,Malargue,M,Argentina,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,04391852+
JA006510,JETSMART,National,2023-12-27T14:10:00Z,2023-12-27T14:10:00Z,2023-12-27T16:10:00Z,2023-12-27T16:10:00Z,La Rioja,La Rioja,F,Argentina,San Juan,San Juan,J,Argentina,02712087+
JA006511,JETSMART,National,2024-01-03T00:45:00Z,2024-01-03T00:45:00Z,2024-01-03T02:45:00Z,2024-01-03T02:45:00Z,Rio Grande,Rio Grande,V,Argentina,Esquel,Esquel,U,Argentina,03875614+
JA006512,JETSMART,National,2024-01-02T21:20:00Z,2024-01-02T21:20:00Z,2024-01-02T23:20:00Z,2024-01-02T23:20:00Z,Bariloche,San Carlos de Bariloche,R,Argentina,Aeroparque,Ciudad de Buenos Aires,C,Argentina,03945602+
JA006513,JETSMART,National,2023-12-23T14:50:00Z,2023-12-23T14:50:00Z,2023-12-23T16:50:00Z,2023-12-23T16:50:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,02986494+
JA006514,JETSMART,National,2023-12-09T09:30:00Z,2023-12-09T09:30:00Z,2023-12-09T11:30:00Z,2023-12-09T11:30:00Z,Cordoba,Cordoba,X,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,03926148+
JA006515,JETSMART,National,2023-12-20T22:10:00Z,2023-12-20T22:10:00Z,2023-12-21T00:10:00Z,2023-12-21T00:10:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,03779745+
JA006516,JETSMART,National,2023-12-20T00:35:00Z,2023-12-20T00:35:00Z,2023-12-20T02:35:00Z,2023-12-20T02:35:00Z,Iguazu,Puerto Iguazu,N,Argentina,Bariloche,San Carlos de Bariloche,R,Argentina,02608799+
JA006517,JETSMART,National,2023-12-04T15:35:00Z,2023-12-04T15:35:00Z,2023-12-04T17:35:00Z,2023-12-04T17:35:00Z,General Pico,General Pico,L,Argentina,La Rioja,La Rioja,F,Argentina,03626312+
JA006518,JETSMART,National,2023-12-07T21:10:00Z,2023-12-07T21:10:00Z,2023-12-07T23:10:00Z,2023-12-07T23:10:00Z,Catamarca,San Fernando del Valle de Catamarca,K,Argentina,Tucuman,San Miguel de Tucuman,T,Argentina,04306474+
JA006519,JETSMART,National,2023-12-19T19:05:00Z,2023-12-19T19:05:00Z,2023-12-19T21:05:00Z,2023-12-19T21:05:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,San Juan,San Juan,J,Argentina,02909149+
JA006520,JETSMART,National,2023-12-09T23:15:00Z,2023-12-09T23:15:00Z,2023-12-10T01:15:00Z,2023-12-10T01:15:00Z,San Fernando,San Fernando,B,Argentina,Rio Grande,Rio Grande,V,Argentina,04175209+
JA006521,JETSMART,National,2023-12-28T12:10:00Z,2023-12-28T12:10:00Z,2023-12-28T14:10:00Z,2023-12-28T14:10:00Z,Jujuy,San Salvador de Jujuy,Y,Argentina,Iguazu,Puerto Iguazu,N,Argentina,02756314+
JA006522,JETSMART,National,2023-12-13T08:50:00Z,2023-12-13T08:50:00Z,2023-12-13T10:50:00Z,2023-12-13T10:50:00Z,Viedma,Viedma,R,Argentina,Salta,Salta,A,Argentina,04410479+
JA006523,JETSMART,National,2023-12-21T19:50:00Z,2023-12-21T19:50:00Z,2023-12-21T21:50:00Z,2023-12-21T21:50:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Villa Mercedes,Villa Mercedes,D,Argentina,03935033+
JA006524,JETSMART,National,2023-12-08T14:15:00Z,2023-12-08T14:15:00Z,2023-12-08T16:15:00Z,2023-12-08T16:15:00Z,Mar del Plata,Mar del Plata,B,Argentina,Malargue,Malargue,M,Argentina,00255190+
JA006525,JETSMART,National,2023-12-30T14:50:00Z,2023-12-30T14:50:00Z,2023-12-30T16:50:00Z,2023-12-30T16:50:00Z,Rio Hondo,Termas de Rio Hondo,G,Argentina,General Pico,General Pico,L,Argentina,03459745+
JA006526,JETSMART,National,2024-01-01T22:10:00Z,2024-01-01T22:10:00Z,2024-01-02T00:10:00Z,2024-01-02T00:10:00Z,Rio Cuarto,Rio Cuarto,X,Argentina,Viedma,Viedma,R,Argentina,00406742+
JA006527,JETSMART,National,2023-12-12T17:40:00Z,2023-12-12T17:40:00Z,2023-12-12T19:40:00Z,2023-12-12T19:40:00Z,San Fernando,San Fernando,B,Argentina,Mar del Plata,Mar del Plata,B,Argentina,03982699+
JA006528,JETSMART,National,2023-12-26T00:40:00Z,2023-12-26T00:40:00Z,2023-12-26T02:40:00Z,2023-12-26T02:40:00Z,Rio Grande,Rio Grande,V,Argentina,General Pico,General Pico,L,Argentina,00407177+
JA006529,JETSMART,National,2023-12-05T22:15:00Z,2023-12-05T22:15:00Z,2023-12-06T00:15:00Z,2023-12-06T00:15:00Z,Malargue,Malargue,M,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,02931718+
JA006530,JETSMART,National,2023-12-08T16:10:00Z,2023-12-08T16:10:00Z,2023-12-08T18:10:00Z,2023-12-08T18:10:00Z,Rio Gallegos,Rio Gallegos,Z,Argentina,Reconquista,Reconquista,S,Argentina,03360264+
JA006531,JETSMART,National,2023-12-10T22:20:00Z,2023-12-10T22:20:00Z,2023-12-11T00:20:00Z,2023-12-11T00:20:00Z,Malargue,Malargue,M,Argentina,Ezeiza,Buenos Aires,B,Argentina,03531898+
JA006532,JETSMART,National,2023-12-06T08:20:00Z,2023-12-06T08:20:00Z,2023-12-06T10:20:00Z,2023-12-06T10:20:00Z,San Rafael,San Rafael,M,Argentina,Jujuy,San Salvador de Jujuy,Y,Argentina,04073825+
JA006533,JETSMART,National,2023-12-26T10:25:00Z,2023-12-26T10:25:00Z,2023-12-26T12:25:00Z,2023-12-26T12:25:00Z,Cordoba,Cordoba,X,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,02569456+
JA006534,JETSMART,National,2023-12-27T16:05:00Z,2023-12-27T16:05:00Z,2023-12-27T18:05:00Z,2023-12-27T18:05:00Z,Comodoro Rivadavia,Comodoro Rivadavia,U,Argentina,Rio Gallegos,Rio Gallegos,Z,Argentina,03930401+
